ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,date,city,state,lat,lon
1.2353,10.79,12.82,6.74,89.97,0.76,13.38,2.8464,2022-10-31,Seattle,WA,47.61,-122.33
1.7676,7.29,10.71,4.7,85.26,0.48,2.93,2.8987,2022-11-01,Seattle,WA,47.61,-122.33
1.6934,5.22,7.77,3.66,89.75,0.59,4.09,2.8236,2022-11-02,Seattle,WA,47.61,-122.33
0.6178,4.78,6.92,2.29,94.47,1.32,12,2.658,2022-11-03,Seattle,WA,47.61,-122.33
0.3737,11.22,13.52,7.4,95.88,1.4,39.35,2.6074,2022-11-04,Seattle,WA,47.61,-122.33
1.8516,6.21,8.62,4.56,84.4,1.1,3.9,2.748,2022-11-05,Seattle,WA,47.61,-122.33
1.2547,4.32,5.99,2.68,95.39,1.05,16.07,2.6837,2022-11-06,Seattle,WA,47.61,-122.33
0.8861,3.34,5.22,1.44,94.22,0.77,8.96,2.6388,2022-11-07,Seattle,WA,47.61,-122.33
2.166,1.81,4.94,-0.01,94.52,0.96,1.08,2.5171,2022-11-08,Seattle,WA,47.61,-122.33
1.9219,1.81,6.81,-1.28,88.21,0.61,0,2.5402,2022-11-09,Seattle,WA,47.61,-122.33
1.3692,3.99,8,0.38,83.38,0.83,0.01,2.3693,2022-11-10,Seattle,WA,47.61,-122.33
0.9118,3.66,7.35,0.83,79.68,0.7,0.08,2.3338,2022-11-11,Seattle,WA,47.61,-122.33
2.249,3.8,9.56,-0.39,82.79,0.57,0,2.3633,2022-11-12,Seattle,WA,47.61,-122.33
1.8146,4.27,8.47,2.13,89.54,0.67,0.01,2.3388,2022-11-13,Seattle,WA,47.61,-122.33
2.2747,4.55,11.19,1.45,88.04,0.65,0,2.3112,2022-11-14,Seattle,WA,47.61,-122.33
2.2884,4.32,12.26,-0.31,88.78,0.59,0,2.3311,2022-11-15,Seattle,WA,47.61,-122.33
2.1336,5.03,11.42,1.27,87.18,0.38,0.02,2.2889,2022-11-16,Seattle,WA,47.61,-122.33
2.1785,3.8,8.89,0.09,65.17,0.96,0,2.2142,2022-11-17,Seattle,WA,47.61,-122.33
2.2788,2.18,9.07,-1.66,68.99,0.78,0,2.2879,2022-11-18,Seattle,WA,47.61,-122.33
2.1854,2.81,9.41,-0.69,75.35,0.49,0,2.2325,2022-11-19,Seattle,WA,47.61,-122.33
1.7026,5.04,10.7,0.16,73.1,0.71,0.14,2.0657,2022-11-20,Seattle,WA,47.61,-122.33
1.0375,6.39,12.1,2.3,76.45,0.52,0.04,2.0419,2022-11-21,Seattle,WA,47.61,-122.33
0.383,7.1,9.67,4.41,91.69,1.11,18.78,1.9572,2022-11-22,Seattle,WA,47.61,-122.33
1.08,6.57,10.58,3.67,91.76,0.73,0.14,1.939,2022-11-23,Seattle,WA,47.61,-122.33
1.8497,7.03,13.33,3.14,91,0.67,0.06,2.0004,2022-11-24,Seattle,WA,47.61,-122.33
0.4082,6.19,8.12,2.82,92.09,0.64,14.83,1.8396,2022-11-25,Seattle,WA,47.61,-122.33
0.8693,5.38,7.21,3.75,95.67,1.17,3.49,1.8876,2022-11-26,Seattle,WA,47.61,-122.33
1.2598,4.69,7.53,2.78,93.65,0.93,6.99,1.9488,2022-11-27,Seattle,WA,47.61,-122.33
1.1712,0.9,3.84,-2.3,87.92,0.83,1.83,1.974,2022-11-28,Seattle,WA,47.61,-122.33
0.4764,0.93,2.96,-1.55,90.12,1.06,21.76,1.8732,2022-11-29,Seattle,WA,47.61,-122.33
0.5914,1.84,4.4,-0.44,96.15,0.77,10.43,1.8809,2022-11-30,Seattle,WA,47.61,-122.33
1.0135,-0.9,0.83,-4.12,86.04,0.77,1.77,1.8506,2022-12-01,Seattle,WA,47.61,-122.33
0.7824,-0.12,2.88,-4.57,95.31,0.9,5.49,1.811,2022-12-02,Seattle,WA,47.61,-122.33
1.5468,-0.2,3.38,-3.66,90.05,0.77,5.82,1.8029,2022-12-03,Seattle,WA,47.61,-122.33
0.5926,0.14,3.39,-3.72,86.36,0.73,3.22,1.7467,2022-12-04,Seattle,WA,47.61,-122.33
0.9487,2.22,6.89,-0.5,84.63,0.55,0.63,1.7381,2022-12-05,Seattle,WA,47.61,-122.33
0.8458,1.91,3.65,0.54,99.25,0.8,0.89,1.6764,2022-12-06,Seattle,WA,47.61,-122.33
0.9634,3.34,6.06,2.08,96.08,0.91,1.32,1.7254,2022-12-07,Seattle,WA,47.61,-122.33
0.7238,3.87,5.06,2.65,96.44,0.93,9.44,1.7304,2022-12-08,Seattle,WA,47.61,-122.33
0.6012,3.53,4.64,2.28,95.64,1.02,16.72,1.704,2022-12-09,Seattle,WA,47.61,-122.33
0.6214,5.41,7.64,3.26,92.63,1.07,12.04,1.6555,2022-12-10,Seattle,WA,47.61,-122.33
0.9026,4.75,6.4,3.28,97.29,0.67,1.62,1.6591,2022-12-11,Seattle,WA,47.61,-122.33
0.9871,2.9,5.79,0.09,97.62,0.81,0.5,1.6634,2022-12-12,Seattle,WA,47.61,-122.33
0.6924,3.09,6.24,1.26,87.82,0.66,0.14,1.5622,2022-12-13,Seattle,WA,47.61,-122.33
0.9278,2.2,5.34,-0.26,90.97,0.92,0.21,1.6315,2022-12-14,Seattle,WA,47.61,-122.33
1.2893,1.47,5.08,-0.24,94.47,0.83,0.03,1.6704,2022-12-15,Seattle,WA,47.61,-122.33
1.4866,1.74,5.04,-0.72,87.7,0.51,0.02,1.6774,2022-12-16,Seattle,WA,47.61,-122.33
0.5592,0.82,2.6,-1.61,95.24,0.94,1.31,1.6344,2022-12-17,Seattle,WA,47.61,-122.33
0.8995,1.44,3.52,-1.44,94.43,0.82,3.31,1.6826,2022-12-18,Seattle,WA,47.61,-122.33
0.539,-0.1,1.23,-1.26,90.16,0.57,4.95,1.6243,2022-12-19,Seattle,WA,47.61,-122.33
0.8018,1.09,3.19,-1.61,98.07,0.87,13.52,1.5922,2022-12-20,Seattle,WA,47.61,-122.33
1.1563,-4.17,-1.66,-8.86,86.86,0.8,0.61,1.6702,2022-12-21,Seattle,WA,47.61,-122.33
0.7452,-7.69,-6.07,-8.83,64.7,0.99,1.13,1.6327,2022-12-22,Seattle,WA,47.61,-122.33
0.3842,-0.45,3.83,-6.88,94.95,0.94,13.33,1.5734,2022-12-23,Seattle,WA,47.61,-122.33
0.3602,6.64,8.55,4.02,98.47,1.2,25.46,1.5446,2022-12-24,Seattle,WA,47.61,-122.33
0.2662,8.3,10.07,6.77,98.45,0.63,10.6,1.4959,2022-12-25,Seattle,WA,47.61,-122.33
0.4476,9.76,12.08,7.6,94.83,0.96,28.93,1.6046,2022-12-26,Seattle,WA,47.61,-122.33
0.4001,8.91,12.09,5.68,90.01,1.6,24.61,1.6186,2022-12-27,Seattle,WA,47.61,-122.33
1.0646,4.81,6.78,3.94,95.31,0.9,1.94,1.691,2022-12-28,Seattle,WA,47.61,-122.33
0.5959,5.29,7.14,3.75,95.37,0.77,9.07,1.5938,2022-12-29,Seattle,WA,47.61,-122.33
0.7798,7.21,9.46,5.18,95.47,1.22,9.79,1.633,2022-12-30,Seattle,WA,47.61,-122.33
1.0802,5.83,8.2,4.43,95.57,0.78,2.52,1.6498,2022-12-31,Seattle,WA,47.61,-122.33
1.0606,5.07,9.27,1.5,87.81,0.52,0.14,1.721,2023-01-01,Seattle,WA,47.61,-122.33
0.9264,2.99,8.41,0.43,79.98,0.7,0.11,1.7263,2023-01-02,Seattle,WA,47.61,-122.33
1.0171,4.16,8.49,1.39,90.83,0.77,1.08,1.6786,2023-01-03,Seattle,WA,47.61,-122.33
0.7531,3.78,5.63,1.46,83.11,0.88,2.03,1.7518,2023-01-04,Seattle,WA,47.61,-122.33
0.257,7.17,9.41,4.45,87.1,1.04,6.34,1.7035,2023-01-05,Seattle,WA,47.61,-122.33
0.9014,6.73,10.65,4.46,92.36,0.77,5.9,1.7057,2023-01-06,Seattle,WA,47.61,-122.33
0.301,6.06,7.55,4.23,91.9,0.61,9.88,1.7244,2023-01-07,Seattle,WA,47.61,-122.33
0.3811,6.2,7.97,5.04,91.49,0.99,12.2,1.7326,2023-01-08,Seattle,WA,47.61,-122.33
0.5393,6.05,8.34,4.23,91.22,0.96,12.88,1.769,2023-01-09,Seattle,WA,47.61,-122.33
1.5396,6.25,10.37,4.36,85.85,0.72,0.68,1.8242,2023-01-10,Seattle,WA,47.61,-122.33
1.3022,6.21,10.93,2.41,88.9,0.77,5.84,1.8019,2023-01-11,Seattle,WA,47.61,-122.33
0.4142,9.05,10.64,6.93,92.15,0.76,21.64,1.7153,2023-01-12,Seattle,WA,47.61,-122.33
0.6348,8.87,10.84,7.72,95.39,0.64,9.8,1.8233,2023-01-13,Seattle,WA,47.61,-122.33
1.517,8.53,12.51,5.73,89.28,0.55,3.18,1.8658,2023-01-14,Seattle,WA,47.61,-122.33
0.6703,6.67,8.62,5.26,90.76,0.86,9.09,1.9219,2023-01-15,Seattle,WA,47.61,-122.33
1.3183,5.57,7.61,3.93,95.64,1.01,1.48,1.9694,2023-01-16,Seattle,WA,47.61,-122.33
0.9017,5.55,7.88,3.61,95.69,1,3.25,1.8751,2023-01-17,Seattle,WA,47.61,-122.33
0.7037,4.97,6.28,2.14,94.81,1.06,10.48,2.0225,2023-01-18,Seattle,WA,47.61,-122.33
1.2881,2.85,5.4,1.74,97.07,0.65,0.27,2.0496,2023-01-19,Seattle,WA,47.61,-122.33
1.4825,3.97,8.07,1.32,88.78,0.65,0.07,1.9963,2023-01-20,Seattle,WA,47.61,-122.33
0.6574,2.18,4.18,-0.58,95.67,0.91,7.72,2.0719,2023-01-21,Seattle,WA,47.61,-122.33
1.3534,2.56,5.66,0.34,92.68,0.66,0.7,2.1641,2023-01-22,Seattle,WA,47.61,-122.33
1.4885,2.98,5.93,0.52,96.38,0.67,0.2,2.1235,2023-01-23,Seattle,WA,47.61,-122.33
0.9396,4.31,6.52,1.81,96.55,0.74,0.61,2.1024,2023-01-24,Seattle,WA,47.61,-122.33
1.1438,5.56,7.12,4.26,94.89,0.48,0.16,2.2212,2023-01-25,Seattle,WA,47.61,-122.33
0.8395,4.78,6.07,3.04,96.19,0.69,1.38,2.1641,2023-01-26,Seattle,WA,47.61,-122.33
1.3462,6.33,9.32,5.04,94.28,0.58,6.51,2.2774,2023-01-27,Seattle,WA,47.61,-122.33
1.171,3.18,6.36,-2.45,93.12,0.79,1.22,2.3558,2023-01-28,Seattle,WA,47.61,-122.33
2.5608,-1.48,3.09,-3.98,74.73,0.84,0,2.5884,2023-01-29,Seattle,WA,47.61,-122.33
2.1019,-0.23,4.02,-3.02,72,0.67,0,2.5178,2023-01-30,Seattle,WA,47.61,-122.33
1.326,1.12,4.39,-0.85,82.31,0.79,0.05,2.479,2023-01-31,Seattle,WA,47.61,-122.33
1.9104,2.92,6.86,0.64,78.38,0.92,0.02,2.4809,2023-02-01,Seattle,WA,47.61,-122.33
1.7522,4.32,8.68,0.57,78.49,0.64,0.02,2.4638,2023-02-02,Seattle,WA,47.61,-122.33
0.8561,5.93,9.52,2.69,89.74,1.2,6.22,2.5918,2023-02-03,Seattle,WA,47.61,-122.33
0.7774,6.86,9.18,5.57,95.83,0.72,6.05,2.5342,2023-02-04,Seattle,WA,47.61,-122.33
1.02,5.62,9.01,2.88,93.85,0.68,4.43,2.6561,2023-02-05,Seattle,WA,47.61,-122.33
1.026,5.99,7.87,2.61,96.61,1.35,4.4,2.3018,2023-02-06,Seattle,WA,47.61,-122.33
1.2274,6.58,8.84,3.63,92.35,1.41,11.56,2.7154,2023-02-07,Seattle,WA,47.61,-122.33
1.9229,4.08,6.9,2.37,93.72,0.78,1.09,2.8313,2023-02-08,Seattle,WA,47.61,-122.33
1.8046,7.08,12.54,2.97,83.47,0.75,2.6,2.8505,2023-02-09,Seattle,WA,47.61,-122.33
2.2538,7.25,10.49,3.5,89.46,0.7,1.58,2.9875,2023-02-10,Seattle,WA,47.61,-122.33
1.873,4.58,7.77,2.86,90.82,0.64,0.16,2.9938,2023-02-11,Seattle,WA,47.61,-122.33
1.7782,5.89,9.41,1.29,84.59,1.04,1.57,2.8471,2023-02-12,Seattle,WA,47.61,-122.33
1.3579,4.03,6.4,0.16,93.61,0.99,6.98,3.174,2023-02-13,Seattle,WA,47.61,-122.33
2.5702,2.31,5.59,-0.53,85.4,0.7,0.36,3.2724,2023-02-14,Seattle,WA,47.61,-122.33
2.6251,1.96,6.33,-1.63,85.63,0.93,0.04,3.2112,2023-02-15,Seattle,WA,47.61,-122.33
1.3615,3.71,7.66,1.43,80.95,0.82,0.24,3.0852,2023-02-16,Seattle,WA,47.61,-122.33
1.889,4.29,7.31,2.6,92.99,0.73,3.79,3.186,2023-02-17,Seattle,WA,47.61,-122.33
1.6757,4.99,8.07,3.12,95.44,0.66,3.29,3.2834,2023-02-18,Seattle,WA,47.61,-122.33
0.973,5.79,8.4,3.29,95.24,0.93,3.53,3.2957,2023-02-19,Seattle,WA,47.61,-122.33
0.7706,6.63,7.49,4.9,93.87,1.49,11.59,3.1622,2023-02-20,Seattle,WA,47.61,-122.33
1.9526,4.34,6.39,2.52,86.96,0.89,4.77,3.6533,2023-02-21,Seattle,WA,47.61,-122.33
2.0719,-0.2,2.2,-3.51,75.48,1.05,2.34,3.6115,2023-02-22,Seattle,WA,47.61,-122.33
2.8008,-4.03,0.01,-6.53,62.91,1.2,1.46,3.7982,2023-02-23,Seattle,WA,47.61,-122.33
3.7728,-2.47,2.45,-6.58,71.21,0.83,0,3.9461,2023-02-24,Seattle,WA,47.61,-122.33
2.5742,1.02,5.03,-2.6,81.63,0.79,2.24,3.762,2023-02-25,Seattle,WA,47.61,-122.33
2.5166,1.88,5.19,-0.36,93.23,1.09,6.33,3.9686,2023-02-26,Seattle,WA,47.61,-122.33
0.9646,1.28,4.08,-0.64,94.96,0.67,7.13,3.9701,2023-02-27,Seattle,WA,47.61,-122.33
2.2678,1.45,5.17,-1.08,91.95,0.91,3.35,4.0644,2023-02-28,Seattle,WA,47.61,-122.33
2.351,1.94,5.26,-1.24,92.27,0.9,1.02,3.9756,2023-03-01,Seattle,WA,47.61,-122.33
2.688,3.83,6.63,1.21,87.9,1.4,7.2,4.1446,2023-03-02,Seattle,WA,47.61,-122.33
1.7189,2.59,4.45,1.29,95.72,1.11,8.81,3.8688,2023-03-03,Seattle,WA,47.61,-122.33
0.8155,2.55,5.2,0.07,95.22,0.84,10.86,4.2492,2023-03-04,Seattle,WA,47.61,-122.33
3.0434,3.66,8.47,-0.76,82.32,0.58,2.37,4.3442,2023-03-05,Seattle,WA,47.61,-122.33
2.5687,2.63,6.65,-0.43,91.45,0.87,3.65,4.3039,2023-03-06,Seattle,WA,47.61,-122.33
2.801,4.3,8.37,1.02,82.41,0.52,1.97,4.3711,2023-03-07,Seattle,WA,47.61,-122.33
2.8378,2.99,7.89,-1.81,87.12,0.71,1.25,4.5451,2023-03-08,Seattle,WA,47.61,-122.33
2.0753,3.77,7.08,0.62,86.12,0.92,3.72,4.6018,2023-03-09,Seattle,WA,47.61,-122.33
2.532,4.08,7.04,1.47,92,0.82,8.77,4.6488,2023-03-10,Seattle,WA,47.61,-122.33
2.5435,4.67,7.9,2.44,90.54,0.96,1.56,4.6174,2023-03-11,Seattle,WA,47.61,-122.33
1.3778,5.39,8.6,1.96,88.37,0.69,8.6,4.5586,2023-03-12,Seattle,WA,47.61,-122.33
2.2154,5.33,8.17,2.81,90.53,0.98,13.47,4.8425,2023-03-13,Seattle,WA,47.61,-122.33
3.3391,4.49,9.8,1.48,85.14,0.74,0.55,4.8346,2023-03-14,Seattle,WA,47.61,-122.33
3.5078,4.81,9.18,0.98,85.07,0.59,1.14,4.7981,2023-03-15,Seattle,WA,47.61,-122.33
4.1494,5.25,12.41,-1.23,80.8,0.69,0.01,4.8382,2023-03-16,Seattle,WA,47.61,-122.33
4.0397,8.9,15.28,3.07,67.04,0.38,0,4.7714,2023-03-17,Seattle,WA,47.61,-122.33
4.9085,10.18,16.18,4.96,70.99,0.43,0,5.0383,2023-03-18,Seattle,WA,47.61,-122.33
2.3172,9.78,15.15,5.46,78.62,0.45,0.88,4.6366,2023-03-19,Seattle,WA,47.61,-122.33
2.3206,8.17,12.16,5.96,91.62,0.69,6.58,5.0738,2023-03-20,Seattle,WA,47.61,-122.33
3.6878,8.05,13.17,5.49,87.75,0.77,0.59,5.0882,2023-03-21,Seattle,WA,47.61,-122.33
4.2533,9.03,15.73,4.05,77.97,0.53,0.5,5.1096,2023-03-22,Seattle,WA,47.61,-122.33
2.1557,5.71,8.73,2.97,90.66,1.34,3.35,5.3486,2023-03-23,Seattle,WA,47.61,-122.33
2.4226,3.9,6.8,2.3,91.13,1.02,6.16,5.5046,2023-03-24,Seattle,WA,47.61,-122.33
3.6084,4.1,7.67,1.44,86.61,0.67,1.22,5.6021,2023-03-25,Seattle,WA,47.61,-122.33
3.3192,4.4,8.58,0.95,87.79,0.83,1.25,5.4948,2023-03-26,Seattle,WA,47.61,-122.33
5.1708,6.25,12.58,1.15,76.99,0.64,0.05,5.6352,2023-03-27,Seattle,WA,47.61,-122.33
3.3516,7.82,11.87,4.27,73.92,0.86,0.54,5.6018,2023-03-28,Seattle,WA,47.61,-122.33
4.6303,9.77,14.79,4.42,69.35,0.7,0.01,5.6167,2023-03-29,Seattle,WA,47.61,-122.33
3.6463,6.94,11.49,3.4,82.18,0.92,0.17,5.7072,2023-03-30,Seattle,WA,47.61,-122.33
2.0983,5.26,7.01,3.09,93.75,1.31,8.24,5.6038,2023-03-31,Seattle,WA,47.61,-122.33
3.6166,4.78,7.55,2.85,88.77,1.19,4.99,6.0722,2023-04-01,Seattle,WA,47.61,-122.33
2.9318,3.64,5.91,2.13,91.68,0.75,8.63,6.1462,2023-04-02,Seattle,WA,47.61,-122.33
4.0298,4.65,8.65,1.82,83.72,0.48,3.76,6.1627,2023-04-03,Seattle,WA,47.61,-122.33
4.289,5.37,9.69,1,76.3,0.48,0.47,6.095,2023-04-04,Seattle,WA,47.61,-122.33
3.6518,5.27,9.77,0.15,85.13,0.85,0.58,6.0295,2023-04-05,Seattle,WA,47.61,-122.33
1.8677,8.45,11.09,4.74,92.04,0.81,16.04,6.1332,2023-04-06,Seattle,WA,47.61,-122.33
3.6461,9.12,13.12,5.07,87.64,0.84,6.08,6.3278,2023-04-07,Seattle,WA,47.61,-122.33
2.0383,7.54,8.99,5.09,89.82,1.22,5.26,6.168,2023-04-08,Seattle,WA,47.61,-122.33
1.3771,9.71,12.66,7.18,92.23,1.13,14.92,6.1385,2023-04-09,Seattle,WA,47.61,-122.33
1.6402,6.8,8.93,5.17,91.73,0.55,14.11,6.4118,2023-04-10,Seattle,WA,47.61,-122.33
4.8962,6.19,9.57,3.78,81.12,1.03,4.73,6.6346,2023-04-11,Seattle,WA,47.61,-122.33
5.413,6.96,11.32,3.21,73.83,0.82,0.95,6.6756,2023-04-12,Seattle,WA,47.61,-122.33
3.5597,5.9,9.55,1.82,84.58,0.67,1.14,6.5141,2023-04-13,Seattle,WA,47.61,-122.33
4.9234,7.79,12.87,3.68,77.71,0.52,0.13,6.5054,2023-04-14,Seattle,WA,47.61,-122.33
2.5193,7.51,10.23,4.41,88.8,0.82,1.07,6.2462,2023-04-15,Seattle,WA,47.61,-122.33
2.3333,6.31,9.06,3.19,90.75,1.2,10.05,6.5978,2023-04-16,Seattle,WA,47.61,-122.33
2.3542,5.63,9.04,1.58,86.92,1.06,5.91,6.8614,2023-04-17,Seattle,WA,47.61,-122.33
2.826,4.8,7.01,3.22,90.45,1.43,5.16,6.8731,2023-04-18,Seattle,WA,47.61,-122.33
4.2415,5.29,8.66,1.96,87.95,1.05,3.43,6.8784,2023-04-19,Seattle,WA,47.61,-122.33
1.7532,5.44,8.82,1.16,89.06,1.23,7.01,6.8714,2023-04-20,Seattle,WA,47.61,-122.33
3.0838,7.07,9.42,4.31,89.83,0.86,1.44,6.6998,2023-04-21,Seattle,WA,47.61,-122.33
3.7356,9.9,13.84,4.39,89.41,0.65,3.47,6.7092,2023-04-22,Seattle,WA,47.61,-122.33
2.9544,9.12,10.96,6.44,91.28,0.96,8.94,6.9722,2023-04-23,Seattle,WA,47.61,-122.33
4.404,9.47,13.91,5.33,82.76,0.46,3.02,7.271,2023-04-24,Seattle,WA,47.61,-122.33
5.3561,9.24,14.22,6.51,85.68,0.41,0.45,7.1467,2023-04-25,Seattle,WA,47.61,-122.33
5.3167,13.52,20.22,6.97,77.69,0.39,0.05,6.9173,2023-04-26,Seattle,WA,47.61,-122.33
6.8698,12.21,17.69,7.34,82.03,0.77,0.05,7.3188,2023-04-27,Seattle,WA,47.61,-122.33
7.2458,16.68,26.65,8.83,71.44,0.59,0,7.3157,2023-04-28,Seattle,WA,47.61,-122.33
7.1078,15.96,21.82,10.91,78.47,0.77,0.01,7.422,2023-04-29,Seattle,WA,47.61,-122.33
3.8544,11.44,15.39,7.47,84.41,0.78,0.16,7.2982,2023-04-30,Seattle,WA,47.61,-122.33
2.9194,10.2,13.09,6.88,86.45,0.66,0.76,7.297,2023-05-01,Seattle,WA,47.61,-122.33
6.2688,13.41,18.36,8.55,87.63,0.69,1.83,6.8434,2023-05-02,Seattle,WA,47.61,-122.33
6.7721,15.44,20.72,9.95,84.95,0.53,0.29,7.1729,2023-05-03,Seattle,WA,47.61,-122.33
2.1502,11.22,14.43,8.88,93.53,0.77,11.33,6.9451,2023-05-04,Seattle,WA,47.61,-122.33
1.8466,9.78,12.33,7.69,90.39,0.89,15.73,7.2134,2023-05-05,Seattle,WA,47.61,-122.33
3.9418,11.02,15.26,7.09,87.21,0.51,3.54,7.3598,2023-05-06,Seattle,WA,47.61,-122.33
4.6738,11.38,15.65,6.4,81.52,0.6,1.42,7.5804,2023-05-07,Seattle,WA,47.61,-122.33
5.3395,12.3,16.01,7.38,81.85,0.59,1.96,7.5065,2023-05-08,Seattle,WA,47.61,-122.33
5.8178,12.11,16.9,8.69,82.44,0.47,0.73,7.7078,2023-05-09,Seattle,WA,47.61,-122.33
7.5053,14.5,20.6,6.4,72.19,0.46,0.11,7.8062,2023-05-10,Seattle,WA,47.61,-122.33
7.3214,15.39,20.95,9.44,77.61,0.53,0.01,7.745,2023-05-11,Seattle,WA,47.61,-122.33
7.6757,17.75,25.41,10.06,72.58,0.52,0,7.8286,2023-05-12,Seattle,WA,47.61,-122.33
7.8634,19.42,26.85,11.9,70.14,0.62,0,7.8787,2023-05-13,Seattle,WA,47.61,-122.33
7.7609,21.97,28.77,15.43,64.39,0.76,0,7.7849,2023-05-14,Seattle,WA,47.61,-122.33
6.4181,22.29,31.25,15.51,72.28,0.42,6.11,7.4818,2023-05-15,Seattle,WA,47.61,-122.33
6.8021,19.17,24.54,13.24,72.02,0.42,0.39,7.6524,2023-05-16,Seattle,WA,47.61,-122.33
7.1402,20.16,25.36,14.17,74.46,0.51,0.01,7.3392,2023-05-17,Seattle,WA,47.61,-122.33
6.8182,19.89,24.18,15.23,75.68,0.42,0.09,7.7206,2023-05-18,Seattle,WA,47.61,-122.33
7.0034,18.01,23.39,12.64,80.3,0.54,0.2,7.9337,2023-05-19,Seattle,WA,47.61,-122.33
7.3428,19.44,24.97,14.38,74.57,0.31,0.02,7.8715,2023-05-20,Seattle,WA,47.61,-122.33
3.726,13.77,16.83,8.87,86.37,0.55,2.02,8.0683,2023-05-21,Seattle,WA,47.61,-122.33
4.6366,11.86,15.56,7.66,83.56,0.69,1.08,8.1629,2023-05-22,Seattle,WA,47.61,-122.33
5.0496,12.8,16.6,9.26,78.7,0.37,0.11,8.1514,2023-05-23,Seattle,WA,47.61,-122.33
6.7663,14.16,18.86,8.25,79.52,0.71,0,7.8326,2023-05-24,Seattle,WA,47.61,-122.33
7.7534,16.43,22.09,9.64,77.76,0.66,0.03,7.9519,2023-05-25,Seattle,WA,47.61,-122.33
7.4542,19.38,25.36,11.86,69,0.43,0.03,7.9783,2023-05-26,Seattle,WA,47.61,-122.33
6.318,15.38,20.03,11.14,82.77,0.56,0.19,8.1317,2023-05-27,Seattle,WA,47.61,-122.33
6.1752,13.51,19.18,9.9,83.7,0.5,0.25,8.3014,2023-05-28,Seattle,WA,47.61,-122.33
6.8129,14.8,20.04,9.8,83.9,0.39,0.2,8.3832,2023-05-29,Seattle,WA,47.61,-122.33
6.191,12.2,15.08,10.05,84.42,0.37,0.79,8.4749,2023-05-30,Seattle,WA,47.61,-122.33
5.7684,12.74,16.14,9.09,78.11,0.33,0.19,8.4398,2023-05-31,Seattle,WA,47.61,-122.33
7.7364,13.73,18.15,7.56,76.17,0.53,0.01,8.5538,2023-06-01,Seattle,WA,47.61,-122.33
8.3645,15.04,20.25,9.3,75.35,0.32,0.02,8.5195,2023-06-02,Seattle,WA,47.61,-122.33
8.2418,15.53,21.56,9.29,77.64,0.22,0.05,8.4482,2023-06-03,Seattle,WA,47.61,-122.33
8.8802,13.83,18.22,9.12,73.99,0.92,0.08,8.9438,2023-06-04,Seattle,WA,47.61,-122.33
8.9376,13.47,18.79,7.36,74.04,0.88,0,8.969,2023-06-05,Seattle,WA,47.61,-122.33
8.6774,16.45,22.37,10.05,73.27,0.8,0,8.7166,2023-06-06,Seattle,WA,47.61,-122.33
7.8554,20.47,27.52,13.05,67.29,0.49,0,8.4206,2023-06-07,Seattle,WA,47.61,-122.33
6.8501,16.03,19.2,12.64,81.96,0.49,0.45,8.052,2023-06-08,Seattle,WA,47.61,-122.33
1.2185,12.85,14.32,11.47,94.52,0.57,17.65,7.4189,2023-06-09,Seattle,WA,47.61,-122.33
2.9333,14.4,19.75,10.69,86.29,0.43,4.28,8.0928,2023-06-10,Seattle,WA,47.61,-122.33
6.0516,15.44,20.21,10.21,84.28,0.67,0.08,8.3174,2023-06-11,Seattle,WA,47.61,-122.33
8.1811,19.86,25.76,13.02,73.04,0.52,0,8.3724,2023-06-12,Seattle,WA,47.61,-122.33
4.8336,15.59,20.61,9.86,79.97,0.9,0.13,8.6801,2023-06-13,Seattle,WA,47.61,-122.33
5.5481,13.1,16.76,8.66,80.09,0.61,0.12,8.6902,2023-06-14,Seattle,WA,47.61,-122.33
7.6452,15.01,20.4,9.48,80.14,0.4,0.06,8.5666,2023-06-15,Seattle,WA,47.61,-122.33
4.2252,16.23,19.92,11.65,85.79,0.54,2.59,8.3945,2023-06-16,Seattle,WA,47.61,-122.33
4.1738,12.6,14.34,8.86,89.01,0.52,2.85,8.6602,2023-06-17,Seattle,WA,47.61,-122.33
4.1978,10.02,12.54,6.95,89.58,0.77,6.13,8.5877,2023-06-18,Seattle,WA,47.61,-122.33
5.3525,11.52,15.45,7.49,84.44,0.78,3.21,8.5294,2023-06-19,Seattle,WA,47.61,-122.33
2.9309,12.54,15.8,10.01,89.91,0.64,5.57,8.3086,2023-06-20,Seattle,WA,47.61,-122.33
6.2354,14.54,18.84,9.6,83.59,0.53,0.12,8.2565,2023-06-21,Seattle,WA,47.61,-122.33
7.7815,16.52,22.36,10.5,79.24,0.7,0.32,8.2416,2023-06-22,Seattle,WA,47.61,-122.33
7.6519,18.82,24.79,12.22,73.34,0.51,0.33,8.3225,2023-06-23,Seattle,WA,47.61,-122.33
7.2278,16.4,21.61,11.23,74.49,0.49,0.07,8.4442,2023-06-24,Seattle,WA,47.61,-122.33
7.9181,18.18,23.91,11.1,75.75,0.51,0.03,8.3717,2023-06-25,Seattle,WA,47.61,-122.33
6.4591,18.82,23.98,13.01,76.82,0.28,0.05,8.1643,2023-06-26,Seattle,WA,47.61,-122.33
6.7226,17.66,22.76,13.5,83.2,0.43,0.54,8.1334,2023-06-27,Seattle,WA,47.61,-122.33
