ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,date,city,state,lat,lon
4.8156,25.21,27.72,22.4,77.83,4.19,0.16,5.9602,2010-08-30,Chicago,IL,41.88,-87.63
5.6323,25.81,28.68,22.66,78.13,4.79,0.11,6.0288,2010-08-31,Chicago,IL,41.88,-87.63
3.0005,23.63,25.01,22.48,90,3.88,5.26,5.8306,2010-09-01,Chicago,IL,41.88,-87.63
2.8726,23.35,25.88,17.66,90.04,4.98,25.98,5.7454,2010-09-02,Chicago,IL,41.88,-87.63
5.5603,18.05,20.8,15.72,78.88,7.86,3.81,6.6096,2010-09-03,Chicago,IL,41.88,-87.63
6.4354,16.2,18.93,13.13,69.24,6.63,0,6.6715,2010-09-04,Chicago,IL,41.88,-87.63
5.801,18.9,22.33,14.81,68.38,4.08,0.29,6.3871,2010-09-05,Chicago,IL,41.88,-87.63
3.3926,21.76,25.48,17.96,66.29,6.87,0.23,6.191,2010-09-06,Chicago,IL,41.88,-87.63
6.2597,19.97,22.85,16.22,68.77,8.32,0,6.4661,2010-09-07,Chicago,IL,41.88,-87.63
6.4421,16.88,19.88,14.05,69.6,4.28,0,6.4908,2010-09-08,Chicago,IL,41.88,-87.63
4.7143,16.64,17.94,15.44,73.49,3.71,0,6.1567,2010-09-09,Chicago,IL,41.88,-87.63
5.9666,18.67,20.6,16.35,68.99,4.85,0.01,6.1061,2010-09-10,Chicago,IL,41.88,-87.63
2.0918,18.62,21.6,16.57,81.34,4.82,8.59,5.5025,2010-09-11,Chicago,IL,41.88,-87.63
5.951,20.08,24.07,15.12,73.81,4.06,0,6.1428,2010-09-12,Chicago,IL,41.88,-87.63
5.9978,20.4,23.7,17.01,74.27,3.51,0.01,6.0166,2010-09-13,Chicago,IL,41.88,-87.63
5.9263,19.06,20.64,17.68,68.7,3.37,0,5.9753,2010-09-14,Chicago,IL,41.88,-87.63
3.9017,19.97,21.93,17.57,70.9,4.56,2.77,5.4242,2010-09-15,Chicago,IL,41.88,-87.63
2.5279,18.42,20.49,16.39,85.2,6.59,5.19,5.6162,2010-09-16,Chicago,IL,41.88,-87.63
5.3904,18.7,21.81,16.38,67.59,2.12,0.27,5.7518,2010-09-17,Chicago,IL,41.88,-87.63
1.2694,17.17,19.45,15.36,86.56,4.78,5.26,4.7645,2010-09-18,Chicago,IL,41.88,-87.63
3.3084,16.72,18.19,15.15,77.44,3.78,1.29,5.0198,2010-09-19,Chicago,IL,41.88,-87.63
2.9122,20.56,23.69,17.17,78.94,3.83,0.31,5.0222,2010-09-20,Chicago,IL,41.88,-87.63
4.1695,22.94,26.85,20.11,81.38,5.1,1.92,5.0731,2010-09-21,Chicago,IL,41.88,-87.63
2.7691,19.28,20.6,18.12,86.73,3.12,5.14,4.8866,2010-09-22,Chicago,IL,41.88,-87.63
3.996,23.44,26.75,19.52,76.15,6.72,0.02,5.1598,2010-09-23,Chicago,IL,41.88,-87.63
3.9727,19.76,24.03,15.91,69.36,8.92,3.8,5.4106,2010-09-24,Chicago,IL,41.88,-87.63
3.3725,13.67,15.43,12.93,76.95,5.43,0.24,5.4134,2010-09-25,Chicago,IL,41.88,-87.63
3.127,14.02,14.89,13.22,73.9,5.07,0.01,5.305,2010-09-26,Chicago,IL,41.88,-87.63
3.4913,14.39,15.89,13.5,71.91,1.78,0.02,5.2716,2010-09-27,Chicago,IL,41.88,-87.63
5.0657,16.23,18.69,13.98,68.89,2.37,0.02,5.2534,2010-09-28,Chicago,IL,41.88,-87.63
5.184,17.97,21.47,14.59,72.37,2.94,0,5.1974,2010-09-29,Chicago,IL,41.88,-87.63
5.1934,17.29,19.66,15.02,77.02,5.18,0,5.2639,2010-09-30,Chicago,IL,41.88,-87.63
4.7258,17.03,20.38,14.47,70.45,2.87,1.53,5.2558,2010-10-01,Chicago,IL,41.88,-87.63
2.4907,12.34,13.77,11.05,79.16,8.23,5.95,4.9241,2010-10-02,Chicago,IL,41.88,-87.63
3.6838,11.56,12.5,10.65,70.11,5.83,0.13,5.1991,2010-10-03,Chicago,IL,41.88,-87.63
4.6795,11.88,13.33,9.89,63.8,2.98,0,5.0986,2010-10-04,Chicago,IL,41.88,-87.63
4.7789,14.42,17.69,10.69,57.34,2.24,0,4.9675,2010-10-05,Chicago,IL,41.88,-87.63
4.8583,16.42,21.4,11.12,73.45,3.89,0,4.8641,2010-10-06,Chicago,IL,41.88,-87.63
4.8132,16.32,20.22,12.08,71.62,2.93,0,4.9162,2010-10-07,Chicago,IL,41.88,-87.63
4.7794,17.05,22.12,11.97,68.17,3.49,0,4.8014,2010-10-08,Chicago,IL,41.88,-87.63
4.4654,19.43,25.76,14.04,71.06,2.8,0,4.4748,2010-10-09,Chicago,IL,41.88,-87.63
4.2293,19.84,24.11,15.37,69.43,2.81,0,4.4887,2010-10-10,Chicago,IL,41.88,-87.63
3.8479,18.73,23.88,15.52,76.83,1.81,0,4.2643,2010-10-11,Chicago,IL,41.88,-87.63
3.9017,16.99,19.58,15.22,85.95,2.77,0.04,4.0783,2010-10-12,Chicago,IL,41.88,-87.63
1.6997,15.48,16.93,12.96,77.92,4.58,2.62,4.0867000000000004,2010-10-13,Chicago,IL,41.88,-87.63
3.2652,14.2,17.34,10.81,63.61,4.95,0.33,4.6001,2010-10-14,Chicago,IL,41.88,-87.63
3.6542,13.14,14.56,11.58,73.34,4.8,0.3,4.4165,2010-10-15,Chicago,IL,41.88,-87.63
4.1887,14.59,19.3,9.77,70.84,4.65,0,4.3133,2010-10-16,Chicago,IL,41.88,-87.63
4.212,13.87,16.14,12.26,61.53,3.35,0,4.2804,2010-10-17,Chicago,IL,41.88,-87.63
2.5262,12.03,13.15,10.99,71.41,2.29,0.02,3.8201,2010-10-18,Chicago,IL,41.88,-87.63
3.9857,11.98,14.8,9.31,62.28,3.71,0,4.267,2010-10-19,Chicago,IL,41.88,-87.63
3.4118,13.41,18.57,8.67,70.69,6.43,0.14,4.1825,2010-10-20,Chicago,IL,41.88,-87.63
3.925,10.48,12.72,8.6,66.38,5.52,0.03,4.2578,2010-10-21,Chicago,IL,41.88,-87.63
4.038,12.61,16.41,9.2,56.36,3.53,0.07,4.0613,2010-10-22,Chicago,IL,41.88,-87.63
1.2329,14.74,17.18,12,73.8,5.14,4.88,3.4354,2010-10-23,Chicago,IL,41.88,-87.63
3.2371,16.19,19.19,14.02,78.8,4.85,13.65,3.5366,2010-10-24,Chicago,IL,41.88,-87.63
2.6472,16.72,19.11,14,85.48,4.42,2.98,3.4915,2010-10-25,Chicago,IL,41.88,-87.63
2.1478,15.38,18.11,12.38,72.32,10.56,9.49,3.7644,2010-10-26,Chicago,IL,41.88,-87.63
3.8477,12.41,16.58,6.86,58.59,10.5,0,3.9554,2010-10-27,Chicago,IL,41.88,-87.63
1.0558,7.3,8.85,5.12,72.08,7.49,0.11,3.858,2010-10-28,Chicago,IL,41.88,-87.63
3.7272,6.66,10.71,2.95,67.81,4.57,0,3.8755,2010-10-29,Chicago,IL,41.88,-87.63
3.1409,10.03,15.04,6.05,71.45,6.9,0,3.6744,2010-10-30,Chicago,IL,41.88,-87.63
3.0535,8.41,9.86,7.33,70.79,4.74,0,3.8009,2010-10-31,Chicago,IL,41.88,-87.63
3.5952,8.3,9.85,6.44,68.61,4.12,0,3.6878,2010-11-01,Chicago,IL,41.88,-87.63
3.6211,8.05,10.18,5.74,66.5,3.82,0,3.6259,2010-11-02,Chicago,IL,41.88,-87.63
1.4686,8.49,12.76,5.2,75.42,4.77,0.36,3.4363,2010-11-03,Chicago,IL,41.88,-87.63
2.0304,7.7,8.87,6.68,82.86,7.8,4,3.4752,2010-11-04,Chicago,IL,41.88,-87.63
2.7096,4.36,6.74,3.05,71.64,7,1.56,3.6262,2010-11-05,Chicago,IL,41.88,-87.63
3.0703,5.22,7.56,3.21,65.04,3.11,0.15,3.4277,2010-11-06,Chicago,IL,41.88,-87.63
3.3216,8.34,13.75,3.69,71.68,5.54,0,3.3324,2010-11-07,Chicago,IL,41.88,-87.63
3.3497,10.63,16.02,6.34,76.53,3.71,0,3.3588,2010-11-08,Chicago,IL,41.88,-87.63
3.1654,11.37,16.12,7.73,76.13,3.29,0,3.1685,2010-11-09,Chicago,IL,41.88,-87.63
2.6052,11.61,16.4,7.9,76.46,4.68,0,3.1978,2010-11-10,Chicago,IL,41.88,-87.63
2.5908,11.76,15.75,8.43,82.84,3.63,0.83,2.8673,2010-11-11,Chicago,IL,41.88,-87.63
2.0878,10.95,11.78,9.95,91.6,3.65,0.69,2.8392,2010-11-12,Chicago,IL,41.88,-87.63
0.6271,9.12,12.13,4.99,83.46,6.8,1.63,2.7101,2010-11-13,Chicago,IL,41.88,-87.63
2.6376,5.81,8.88,3.67,78.84,7.19,1.02,3.0857,2010-11-14,Chicago,IL,41.88,-87.63
2.4672,7,10.69,3.58,79.51,4.45,0.06,2.9467,2010-11-15,Chicago,IL,41.88,-87.63
1.5732,6.85,8.79,4.06,76.41,3.69,0.03,2.9172,2010-11-16,Chicago,IL,41.88,-87.63
1.3951,6.63,7.93,5.72,86.76,4.32,0.34,2.8298,2010-11-17,Chicago,IL,41.88,-87.63
1.5122,4.08,5.45,2.7,72.74,3.47,0.01,2.8819,2010-11-18,Chicago,IL,41.88,-87.63
2.1418,5.73,10.57,2.7,79.98,6.51,0.01,2.7766,2010-11-19,Chicago,IL,41.88,-87.63
2.1367,6.04,7.15,4.61,71.97,4.85,0.01,2.5618,2010-11-20,Chicago,IL,41.88,-87.63
0.9746,9.77,13.1,5.95,92.58,6.95,0.59,2.5334,2010-11-21,Chicago,IL,41.88,-87.63
0.9737,12.99,16.74,5.22,89.39,6.31,21.08,2.3033,2010-11-22,Chicago,IL,41.88,-87.63
2.976,1.09,4.07,-1.38,73.02,6.26,0,2.9818,2010-11-23,Chicago,IL,41.88,-87.63
0.5642,2.97,4.21,1.54,82.94,8.11,6.01,2.435,2010-11-24,Chicago,IL,41.88,-87.63
0.487,2.85,5.69,-3.1,78.8,6.21,2.64,2.4581,2010-11-25,Chicago,IL,41.88,-87.63
2.0304,-1.03,2.88,-4.15,73.29,8.66,0,2.8224,2010-11-26,Chicago,IL,41.88,-87.63
2.6016,-0.3,2.01,-2.23,75.01,5.04,0,2.7804,2010-11-27,Chicago,IL,41.88,-87.63
2.5901,3.16,6.65,0.09,73.7,5.85,0,2.6875,2010-11-28,Chicago,IL,41.88,-87.63
1.3255,6.22,8.97,3.07,85.95,7.64,12.46,2.4679,2010-11-29,Chicago,IL,41.88,-87.63
0.4382,3.17,8.83,-1.54,86.6,8.13,0.93,2.6438,2010-11-30,Chicago,IL,41.88,-87.63
0.9154,-1.58,-0.97,-2.43,80.43,7.6,0.1,2.6093,2010-12-01,Chicago,IL,41.88,-87.63
2.1053,-0.83,1.3,-2.84,75.1,4.93,0,2.5651,2010-12-02,Chicago,IL,41.88,-87.63
1.4642,0.09,1.56,-1.44,75.57,2.44,1,2.6244,2010-12-03,Chicago,IL,41.88,-87.63
0.9946,1.09,2.29,0.51,84.03,4.5,6.98,2.5406,2010-12-04,Chicago,IL,41.88,-87.63
1.495,-1.48,0.37,-4.3,85.22,7.33,0.34,2.6789,2010-12-05,Chicago,IL,41.88,-87.63
2.0904,-4.07,-3.4,-5,89.53,7.82,0.78,2.7002,2010-12-06,Chicago,IL,41.88,-87.63
2.2858,-4.01,-2.77,-5.33,85,6.34,0.09,2.7062,2010-12-07,Chicago,IL,41.88,-87.63
2.2594,-3.69,-2.06,-5.45,81.81,4.08,0.02,2.628,2010-12-08,Chicago,IL,41.88,-87.63
1.2374,-2.17,-0.38,-4.34,81.73,6.36,1.55,2.2711,2010-12-09,Chicago,IL,41.88,-87.63
2.4264,1.28,4.04,-0.54,91.4,5.38,0.09,2.4929,2010-12-10,Chicago,IL,41.88,-87.63
0.5822,2.53,4.16,-1.52,95.86,6.11,13.11,2.148,2010-12-11,Chicago,IL,41.88,-87.63
0.7332,-1.96,2.46,-5.31,90.11,10.49,2.94,2.425,2010-12-12,Chicago,IL,41.88,-87.63
1.933,-5.83,-5.18,-6.8,96.86,9.63,0.65,2.6916,2010-12-13,Chicago,IL,41.88,-87.63
2.1782,-6.24,-4.44,-7.37,89.41,5.21,0,2.653,2010-12-14,Chicago,IL,41.88,-87.63
2.2704,-4.84,-2.5,-7.48,64.98,2.08,0.14,2.5466,2010-12-15,Chicago,IL,41.88,-87.63
0.7606,-1.91,-0.17,-3.77,69.77,2.6,0.43,2.3849,2010-12-16,Chicago,IL,41.88,-87.63
2.3794,-4.62,-2.39,-6.59,88.8,6.43,0.05,2.555,2010-12-17,Chicago,IL,41.88,-87.63
2.3659,-5.91,-3.75,-7.76,95.75,6.7,0.02,2.5757,2010-12-18,Chicago,IL,41.88,-87.63
2.1307,-5.79,-3.7,-6.69,91.13,3.81,0,2.4986,2010-12-19,Chicago,IL,41.88,-87.63
0.8542,-2.89,-0.88,-6.22,84.01,3.93,3.65,2.2543,2010-12-20,Chicago,IL,41.88,-87.63
0.4183,0.1,0.95,-0.58,92.04,4.85,1.01,2.1552,2010-12-21,Chicago,IL,41.88,-87.63
1.0625,-0.3,2.1,-4.39,85.78,6.05,0.08,2.4502,2010-12-22,Chicago,IL,41.88,-87.63
1.3661,-0.64,0.54,-1.75,82.54,3.61,0.05,2.5133,2010-12-23,Chicago,IL,41.88,-87.63
0.779,0.53,1.08,-0.28,84.29,2.31,3.28,2.3638,2010-12-24,Chicago,IL,41.88,-87.63
0.7822,0.25,0.63,-0.31,82.85,5.29,2.62,2.4727,2010-12-25,Chicago,IL,41.88,-87.63
1.1393,0.29,0.98,-1.04,81.64,6.27,1.58,2.5339,2010-12-26,Chicago,IL,41.88,-87.63
2.027,-4.46,-1.51,-6.95,93.51,5.2,0.05,2.5682,2010-12-27,Chicago,IL,41.88,-87.63
1.7321,-4.34,-1.23,-7.38,97.73,6.2,0,2.3052,2010-12-28,Chicago,IL,41.88,-87.63
1.8096,-0.29,2.65,-4.08,94.58,6.36,0.44,2.3825,2010-12-29,Chicago,IL,41.88,-87.63
1.0171,4.05,5.98,2.01,93.86,8.24,1.95,2.2337,2010-12-30,Chicago,IL,41.88,-87.63
0.6708,7.11,9.99,4.12,97.41,6.41,10.8,2.0251,2010-12-31,Chicago,IL,41.88,-87.63
1.4201,-3.18,2.73,-6.98,73.54,9.26,4.51,2.6078,2011-01-01,Chicago,IL,41.88,-87.63
2.6244,-5,-2.71,-7.57,78.49,7.01,0,2.6304,2011-01-02,Chicago,IL,41.88,-87.63
2.0503,-0.74,2.2,-3.8,80.17,5.62,0.04,2.4768,2011-01-03,Chicago,IL,41.88,-87.63
2.3854,-3.47,-0.16,-6.91,85.33,6.15,0.08,2.6374,2011-01-04,Chicago,IL,41.88,-87.63
1.8305,-4.06,-0.37,-7.71,84.02,4,0.04,2.5109,2011-01-05,Chicago,IL,41.88,-87.63
1.2694,-3.39,-1.97,-6.1,78.95,6.41,0.18,2.615,2011-01-06,Chicago,IL,41.88,-87.63
1.6538,-5.97,-4.96,-7.37,80.16,5.83,1.92,2.6551,2011-01-07,Chicago,IL,41.88,-87.63
1.9678,-5.38,-3.45,-8.06,87.35,7.57,1.72,2.743,2011-01-08,Chicago,IL,41.88,-87.63
2.2836,-2.98,-1.34,-4.6,71.45,2.55,0.02,2.6851,2011-01-09,Chicago,IL,41.88,-87.63
1.8408,-1.64,-0.38,-2.69,71.85,3.97,0.57,2.5966,2011-01-10,Chicago,IL,41.88,-87.63
0.6586,-2.54,-1.69,-3.32,87.19,5.3,5.5,2.6378,2011-01-11,Chicago,IL,41.88,-87.63
1.4705,-2.21,-1.42,-2.98,84.12,6.77,0.71,2.7571,2011-01-12,Chicago,IL,41.88,-87.63
1.1606,-3.79,-2.81,-5.89,80.49,4.21,0.43,2.7718,2011-01-13,Chicago,IL,41.88,-87.63
1.157,-4.23,-2.74,-6.2,87.4,3.47,0.23,2.5946,2011-01-14,Chicago,IL,41.88,-87.63
1.3457,-3.77,-2.7,-5.2,84.57,6.44,0.26,2.7631,2011-01-15,Chicago,IL,41.88,-87.63
1.3594,-5.06,-4.3,-5.56,76.54,2.64,0,2.8555,2011-01-16,Chicago,IL,41.88,-87.63
1.1489,-1.93,0.91,-5.12,88.67,7.45,4.41,2.4725,2011-01-17,Chicago,IL,41.88,-87.63
0.7586,-0.11,0.81,-2.2,89.29,5.84,2.16,2.6534,2011-01-18,Chicago,IL,41.88,-87.63
1.7736,-4.32,-2.57,-6.67,84.56,4.43,0.04,2.9638,2011-01-19,Chicago,IL,41.88,-87.63
1.3147,-6.42,-4.24,-10.21,85.56,5.99,0.22,2.9904,2011-01-20,Chicago,IL,41.88,-87.63
2.5226,-11.92,-10.34,-14.12,92.11,5.11,0.01,3.1781,2011-01-21,Chicago,IL,41.88,-87.63
1.385,-8.49,-6.67,-11.16,94.69,5.97,0.37,2.9969,2011-01-22,Chicago,IL,41.88,-87.63
2.9033,-6.29,-5.31,-7.59,84.33,5.04,0.14,3.1934,2011-01-23,Chicago,IL,41.88,-87.63
0.6931,-3.45,-0.26,-5.7,93.32,5.92,0.5,2.8366,2011-01-24,Chicago,IL,41.88,-87.63
1.0366,-2.04,-0.15,-4.1,87.3,2.92,0,3.143,2011-01-25,Chicago,IL,41.88,-87.63
0.98740000000000006,-2.89,-1.68,-4.98,87.19,3.62,0.04,3.1817,2011-01-26,Chicago,IL,41.88,-87.63
1.003,-3.93,-2.34,-5.86,92.73,4.81,1.5,3.095,2011-01-27,Chicago,IL,41.88,-87.63
1.7306,-1.77,-0.31,-3.53,83.81,4.34,0.08,3.1865,2011-01-28,Chicago,IL,41.88,-87.63
1.3894,-0.27,0.9,-1.75,84.72,4.56,0.07,3.1807,2011-01-29,Chicago,IL,41.88,-87.63
0.9679,-0.66,0.42,-1.7,78.33,4.89,0.02,3.2179,2011-01-30,Chicago,IL,41.88,-87.63
1.813,-3.76,-2.02,-4.47,84.62,7.3,1.5,3.0353,2011-01-31,Chicago,IL,41.88,-87.63
0.6386,-3.88,-3.03,-4.57,88.94,11.03,19.93,2.9827,2011-02-01,Chicago,IL,41.88,-87.63
1.3838,-4.33,-2.79,-8.83,86.94,9.77,7.31,3.4032,2011-02-02,Chicago,IL,41.88,-87.63
2.5949,-10.32,-7.02,-14.5,96.53,6.6,0,3.6677,2011-02-03,Chicago,IL,41.88,-87.63
3.564,-7.18,-2.7,-11.33,94.4,7.88,0,3.6418,2011-02-04,Chicago,IL,41.88,-87.63
1.8566,-5.31,-1.83,-8.94,95.86,4.23,0.07,3.3403,2011-02-05,Chicago,IL,41.88,-87.63
0.6374,-1.16,-0.36,-2.21,91.87,3.18,2.72,3.3653,2011-02-06,Chicago,IL,41.88,-87.63
1.8235,-2.39,-0.92,-4.77,83.79,4.59,0.91,3.7174,2011-02-07,Chicago,IL,41.88,-87.63
3.3122,-8.43,-5.22,-12.18,92,6.3,1.01,3.9761,2011-02-08,Chicago,IL,41.88,-87.63
2.3897,-11.75,-9.36,-14.05,99.62,6.43,0.09,4.0013,2011-02-09,Chicago,IL,41.88,-87.63
3.7706,-11.12,-6.24,-16.47,97.9,6.35,0,4.061,2011-02-10,Chicago,IL,41.88,-87.63
1.4815,-4.68,-1.22,-8.67,94.79,6.28,0.12,3.8153,2011-02-11,Chicago,IL,41.88,-87.63
2.755,-0.87,1.21,-4.17,92.25,6.22,0,3.9516,2011-02-12,Chicago,IL,41.88,-87.63
2.6746,0.59,3.32,-2.33,93.76,7.75,0,3.8911,2011-02-13,Chicago,IL,41.88,-87.63
2.351,1,2.67,-2.33,84.35,6,0,4.0942,2011-02-14,Chicago,IL,41.88,-87.63
2.2066,-0.81,2.7,-5.27,83.32,5.65,0.17,3.9254,2011-02-15,Chicago,IL,41.88,-87.63
3.1841,3.79,6.08,1.44,93.22,3.77,0.08,3.6132,2011-02-16,Chicago,IL,41.88,-87.63
1.2346,8.39,10.77,6.46,97.59,7.03,0,3.6833,2011-02-17,Chicago,IL,41.88,-87.63
4.2794,3.1,6.76,-1.91,71.57,6.9,0,4.3505,2011-02-18,Chicago,IL,41.88,-87.63
4.129,-2.61,-0.58,-3.82,77.39,4.04,0,4.2,2011-02-19,Chicago,IL,41.88,-87.63
0.5746,-0.2,1.54,-2.95,93.49,5.69,28.22,3.3787,2011-02-20,Chicago,IL,41.88,-87.63
0.8954,-1.73,0.32,-4.4,87.58,7.57,2.8,3.8222,2011-02-21,Chicago,IL,41.88,-87.63
1.8235,-4.65,-3.53,-5.66,86.38,3.54,0.57,4.2811,2011-02-22,Chicago,IL,41.88,-87.63
1.7002,-2.35,1.08,-5.87,89.94,3.71,2.08,4.068,2011-02-23,Chicago,IL,41.88,-87.63
1.9877,0.24,1.32,-1.12,86.76,4.51,0.78,4.4422,2011-02-24,Chicago,IL,41.88,-87.63
2.1835,-0.66,0.17,-1.53,80.71,4.14,1.44,4.513,2011-02-25,Chicago,IL,41.88,-87.63
1.0198,-2.17,-0.87,-4.39,86.89,1.97,1.4,4.1606,2011-02-26,Chicago,IL,41.88,-87.63
2.1353,-0.86,2.07,-3.89,91.67,2.91,5.94,4.2598,2011-02-27,Chicago,IL,41.88,-87.63
3.4903,-1.18,-0.04,-3.11,78.4,4.93,4.25,4.7477,2011-02-28,Chicago,IL,41.88,-87.63
4.5811,-1,3.57,-6.63,81.69,4.61,0,4.734,2011-03-01,Chicago,IL,41.88,-87.63
4.7892,-3.15,-0.45,-4.79,75.9,4.79,0,4.9063,2011-03-02,Chicago,IL,41.88,-87.63
3.2698,-0.37,2.63,-4.77,77.89,5.59,0.08,4.7424,2011-03-03,Chicago,IL,41.88,-87.63
2.0755,2.53,4.99,0.88,96.51,3.25,13.54,3.7003,2011-03-04,Chicago,IL,41.88,-87.63
1.2005,0.24,1.43,-1.32,88.81,8,6.72,4.6678,2011-03-05,Chicago,IL,41.88,-87.63
3.7303,-2.3,-1.42,-3.92,80.13,4.13,0.17,5.0933,2011-03-06,Chicago,IL,41.88,-87.63
2.1739,-0.75,1.9,-3.74,83.65,2.79,0.18,4.627,2011-03-07,Chicago,IL,41.88,-87.63
3.419,1.46,4.37,-1.44,86.93,3.61,2.19,4.5845,2011-03-08,Chicago,IL,41.88,-87.63
0.9955,3.04,7.41,0.48,92.4,3.94,8.38,4.7592,2011-03-09,Chicago,IL,41.88,-87.63
1.4323,0.92,2.94,-0.72,86.32,5.83,0.78,5.0496,2011-03-10,Chicago,IL,41.88,-87.63
5.0141,1.6,5.28,-2.11,79.85,3.81,0,5.317,2011-03-11,Chicago,IL,41.88,-87.63
2.5558,1.96,4.14,-1.98,81.28,7.45,0,5.4905,2011-03-12,Chicago,IL,41.88,-87.63
3.3888,-0.34,2.64,-2.5,86.06,3.1,0,5.3916,2011-03-13,Chicago,IL,41.88,-87.63
4.5341,-0.06,2.89,-1.35,85.4,3.39,0,5.6678,2011-03-14,Chicago,IL,41.88,-87.63
1.4275,0.54,2.82,-1.59,91.9,2.93,0.37,4.9224,2011-03-15,Chicago,IL,41.88,-87.63
5.371,4.9,10.01,-0.3,80.85,3.37,0,5.5334,2011-03-16,Chicago,IL,41.88,-87.63
3.3386,8.75,13.1,4.59,91.62,5.96,0,5.0465,2011-03-17,Chicago,IL,41.88,-87.63
3.7253,4.49,6.97,1.19,83.41,2.96,0,5.5267,2011-03-18,Chicago,IL,41.88,-87.63
5.7336,2.05,4.36,-0.39,87.22,3.24,0,5.8219,2011-03-19,Chicago,IL,41.88,-87.63
1.5871,6.16,10.37,2.42,88.73,5.81,14.03,4.7789,2011-03-20,Chicago,IL,41.88,-87.63
3.3893,5.67,9.15,2.96,92.76,2.67,4.69,5.2339,2011-03-21,Chicago,IL,41.88,-87.63
1.6735,3.53,4.53,2.62,93.5,6.84,8.87,4.0596,2011-03-22,Chicago,IL,41.88,-87.63
3.1577,2.08,4.01,-1.48,91.11,5.02,2.03,5.5466,2011-03-23,Chicago,IL,41.88,-87.63
4.471,-1.22,0.02,-2.62,75.26,5.41,0.11,6.071,2011-03-24,Chicago,IL,41.88,-87.63
4.835,-1.62,-0.6,-2.54,73.78,3.8,0,5.9335,2011-03-25,Chicago,IL,41.88,-87.63
5.1478,-1.69,-0.39,-2.72,65.88,6.15,0,6.1142,2011-03-26,Chicago,IL,41.88,-87.63
6.3804,-1.24,-0.61,-1.9,68.7,5.11,0,6.4502,2011-03-27,Chicago,IL,41.88,-87.63
6.3739,-1.21,-0.2,-2.78,67.7,4.26,0,6.432,2011-03-28,Chicago,IL,41.88,-87.63
4.5598,0.47,1.81,-0.79,67.89,3.88,0,6.1457,2011-03-29,Chicago,IL,41.88,-87.63
6.0106,1.56,3.4,0.21,75.28,3.7,0,6.4116,2011-03-30,Chicago,IL,41.88,-87.63
5.2349,1.82,3.93,0.41,67.12,1.7,0,6.3034,2011-03-31,Chicago,IL,41.88,-87.63
1.9078,2.57,4.67,0.51,79.71,2.95,3.47,6.078,2011-04-01,Chicago,IL,41.88,-87.63
5.1574,4.06,6.82,0.91,81.32,3.92,0.41,6.6238,2011-04-02,Chicago,IL,41.88,-87.63
2.2375,9.01,14.03,3.03,86.14,6.5,3.54,5.417,2011-04-03,Chicago,IL,41.88,-87.63
1.4316,6.75,12.63,2.94,84.04,5.79,0.53,6.305,2011-04-04,Chicago,IL,41.88,-87.63
5.1852,4.38,7.18,0.68,72.09,4.43,0,6.7843,2011-04-05,Chicago,IL,41.88,-87.63
2.6539,5.46,8.99,3.42,89.91,2.91,0.66,6.067,2011-04-06,Chicago,IL,41.88,-87.63
2.9136,3.69,5.02,1.97,90.68,3.33,5.78,6.1022,2011-04-07,Chicago,IL,41.88,-87.63
1.2629,4.83,6.87,2.7,92.99,4.58,11.29,6.3708,2011-04-08,Chicago,IL,41.88,-87.63
4.962,7.3,11.83,3.07,96,2.88,0.08,6.103,2011-04-09,Chicago,IL,41.88,-87.63
5.1926,14.52,17.78,10.67,92.84,6.04,2.42,5.916,2011-04-10,Chicago,IL,41.88,-87.63
4.4527,8.65,12.94,5.17,82.84,4.57,0.59,6.6617,2011-04-11,Chicago,IL,41.88,-87.63
7.1717,5.17,6.65,3.92,80.55,3.35,0,7.1822,2011-04-12,Chicago,IL,41.88,-87.63
6.1015,8.65,13.24,3.85,59.52,1.06,0,6.8328,2011-04-13,Chicago,IL,41.88,-87.63
5.58,5.41,9.51,3.81,84.82,6.13,0,6.2201,2011-04-14,Chicago,IL,41.88,-87.63
1.6836,5.47,8.39,2.94,84.22,9.09,9.3,6.0192,2011-04-15,Chicago,IL,41.88,-87.63
1.7189,5.12,8.78,2.62,86.81,7.5,4.4,6.8909,2011-04-16,Chicago,IL,41.88,-87.63
5.7737,5.14,8.13,0.89,72.34,5.17,2.23,7.0764,2011-04-17,Chicago,IL,41.88,-87.63
3.8494,2.26,4.46,1.28,86.69,6.34,8.23,6.227,2011-04-18,Chicago,IL,41.88,-87.63
1.0034,3.15,4.97,1.55,94.24,7.18,23.25,6.1649,2011-04-19,Chicago,IL,41.88,-87.63
2.6102,3.83,5.88,2.27,84.79,5.17,1.75,7.463,2011-04-20,Chicago,IL,41.88,-87.63
5.8034,4.37,6.32,1.36,83.84,2.85,4.24,7.1594,2011-04-21,Chicago,IL,41.88,-87.63
1.188,6.07,14.18,3.64,93.28,7.38,14.56,6.1154,2011-04-22,Chicago,IL,41.88,-87.63
5.5661,8.28,11.74,4.24,83.96,4.34,0.09,7.0339,2011-04-23,Chicago,IL,41.88,-87.63
4.8014,6.04,8.47,3.95,91.25,2.08,0.21,6.7951,2011-04-24,Chicago,IL,41.88,-87.63
2.3923,6.44,8.28,3.9,93,4.36,4.25,6.8417,2011-04-25,Chicago,IL,41.88,-87.63
